session_id,auction_tier,round,event_choice,own_bid,bankroll,initial_bankroll,rounds_remaining,opponent_bid_count,opponent_bid_min,opponent_bid_median,opponent_bid_mean,opponent_bid_max,opponent_bid_sum,imputed_zero_row_count,alignment_status,alignment_confidence,alignment_observed_round,map_status,map_exact_counts_safe,map_track_count,map_rows,map_height_exact,map_canvas_height_exact,map_event_hint_count,map_protocol_matched_item_count,map_protocol_unmatched_item_count,map_protocol_conflict_count,map_protocol_usable_for_live_inference
session_64a60809ed8fcc8a,S,2,2,1,125668772,125668772,4,3,0,2000000,1500000.0,2500000,4500000,1,verified,0.9776663720607758,2,lower_bound,false,4,10,false,false,0,4,2,0,false
session_64a60809ed8fcc8a,S,3,3,1,125668772,125668772,3,3,0,2500000,1700000.0,2600000,5100000,1,verified,0.9796205560366312,3,lower_bound,false,9,15,false,true,0,9,0,0,false
session_64a60809ed8fcc8a,S,4,1,1,125668772,125668772,2,3,0,2600000,1783333.333333,2750000,5350000,1,verified,0.9708662390708923,4,lower_bound,false,18,15,false,true,0,18,0,0,false
session_64a60809ed8fcc8a,S,5,2,1,125668772,125668772,1,3,0,2750000,1870000.0,2860000,5610000,1,verified,0.971848863363266,5,lower_bound,false,28,17,false,true,0,28,0,0,false
session_3aad51aba17f65de,S,1,2,500000,125648772,125668772,5,3,2000000,2000000,2333333.333333,3000000,7000000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_3aad51aba17f65de,S,2,3,1000000,125648772,125668772,4,3,2000000,3000000,2733333.333333,3200000,8200000,0,verified,0.9776663720607758,2,lower_bound,false,4,10,false,true,0,4,0,0,false
session_3aad51aba17f65de,S,3,1,1000000,125648772,125668772,3,3,2000000,2200000,2400000.0,3000000,7200000,0,verified,0.9796205560366312,3,exact_candidate,true,5,11,false,true,0,5,0,0,false
session_3aad51aba17f65de,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3aad51aba17f65de,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_48685bafbf961e33,S,1,3,500000,125628772,125668772,5,3,3026810,5000000,4342270.0,5000000,13026810,0,verified,0.9730083167552948,1,lower_bound,false,4,10,false,true,0,4,0,0,false
session_48685bafbf961e33,S,2,1,1513405,125628772,125668772,4,3,3026810,5000000,4342270.0,5000000,13026810,0,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_48685bafbf961e33,S,3,2,1513405,125628772,125668772,3,3,3026810,5000000,4408936.666667,5200000,13226810,0,verified,0.9796205560366312,3,lower_bound,false,8,10,false,false,0,8,0,0,false
session_48685bafbf961e33,S,4,3,1513405,125628772,125668772,2,3,3026810,5000000,4408936.666667,5200000,13226810,0,verified,0.9708662390708923,4,lower_bound,false,11,12,false,false,0,11,0,0,false
session_48685bafbf961e33,S,5,1,1513405,125628772,125668772,1,3,3026810,5000001,4442270.333333,5300000,13326811,0,verified,0.971848863363266,5,exact_candidate,true,12,12,false,true,0,12,0,0,false
session_ef655d5c668db136,S,1,1,500000,125608772,125668772,5,3,3000000,3500000,3500000.0,4000000,10500000,0,verified,0.9730083167552948,1,lower_bound,false,1,10,false,true,0,1,0,0,false
session_ef655d5c668db136,S,2,2,1500000,125608772,125668772,4,3,3000000,3500000,3500000.0,4000000,10500000,0,verified,0.9776663720607758,2,lower_bound,false,11,11,false,true,0,6,4,0,false
session_ef655d5c668db136,S,3,3,1500000,125608772,125668772,3,3,3000000,4000000,4305000.0,5915000,12915000,0,verified,0.9796205560366312,3,lower_bound,false,14,15,false,true,0,10,4,0,false
session_ef655d5c668db136,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_ef655d5c668db136,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_7d1ebbd3b23d8a70,S,1,2,500000,125623648,125668772,5,3,2000000,2688888,2896296.0,4000000,8688888,0,verified,0.9730083167552948,1,lower_bound,false,5,10,false,true,0,5,0,0,false
session_7d1ebbd3b23d8a70,S,2,3,1000000,125623648,125668772,4,3,2200000,3288888,3162962.666667,4000000,9488888,0,verified,0.9776663720607758,2,lower_bound,false,12,15,false,false,0,12,0,0,false
session_7d1ebbd3b23d8a70,S,3,1,1100000,125623648,125668772,3,3,4000000,4000000,4129629.333333,4388888,12388888,0,verified,0.9796205560366312,3,lower_bound,false,13,15,false,true,0,13,0,0,false
session_7d1ebbd3b23d8a70,S,4,2,1344444,125623648,125668772,2,3,4488888,4500000,4496296.0,4500000,13488888,0,verified,0.9708662390708923,4,exact_candidate,true,14,15,false,true,0,14,0,0,false
session_7d1ebbd3b23d8a70,S,5,3,1344444,125623648,125668772,1,3,3588888,4500000,4214814.333333,4555555,12644443,0,verified,0.971848863363266,5,exact_candidate,true,23,15,false,true,0,23,0,0,false
session_d24ec290ef6df075,S,1,3,500000,125603648,125668772,5,3,6000,114514,2413506.0,7120004,7240518,0,verified,0.9730083167552948,1,lower_bound,false,7,12,false,true,0,2,5,0,false
session_d24ec290ef6df075,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d24ec290ef6df075,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d24ec290ef6df075,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d24ec290ef6df075,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d85c0008b4afd180,S,1,1,500000,125646309,125668772,5,3,666666,900000,1355555.333333,2500000,4066666,0,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_d85c0008b4afd180,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d85c0008b4afd180,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d85c0008b4afd180,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d85c0008b4afd180,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d2f2e9e5d9844ed2,S,1,2,500000,125626309,125668772,5,3,1500000,1500000,2293333.333333,3880000,6880000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_d2f2e9e5d9844ed2,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d2f2e9e5d9844ed2,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d2f2e9e5d9844ed2,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d2f2e9e5d9844ed2,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0a78caffaa12a5d8,S,1,3,500000,125667647,125668772,5,3,2000000,2000000,2333333.333333,3000000,7000000,0,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_0a78caffaa12a5d8,S,2,1,1000000,125667647,125668772,4,3,2000000,4000000,3333333.333333,4000000,10000000,0,verified,0.9776663720607758,2,exact_candidate,true,15,20,false,true,0,15,0,0,false
session_0a78caffaa12a5d8,S,3,2,1000000,125667647,125668772,3,3,4000000,4394000,4464666.666667,5000000,13394000,0,verified,0.9796205560366312,3,lower_bound,false,20,22,false,true,0,17,0,0,false
session_0a78caffaa12a5d8,S,4,3,1000000,125667647,125668772,2,3,4967313,5000000,5055771.0,5200000,15167313,0,verified,0.9708662390708923,4,lower_bound,false,25,20,false,true,0,22,0,0,false
session_0a78caffaa12a5d8,S,5,1,1000000,125667647,125668772,1,3,0,5500000,3666666.666667,5500000,11000000,1,verified,0.971848863363266,5,lower_bound,false,27,20,false,true,0,24,0,0,false
session_3087a2e8ee145b79,S,1,1,500000,125700774,125700774,5,3,600000,600000,733333.333333,1000000,2200000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_3087a2e8ee145b79,S,2,2,300000,125700774,125700774,4,3,500000,600000,700000.0,1000000,2100000,0,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_3087a2e8ee145b79,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3087a2e8ee145b79,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3087a2e8ee145b79,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f868661b31979ba3,S,1,2,500000,125680774,125700774,5,3,500000,3000001,2300458.333333,3401374,6901375,0,verified,0.9730083167552948,1,lower_bound,false,1,10,false,false,0,1,0,0,false
session_f868661b31979ba3,S,2,3,250000,125680774,125700774,4,3,500000,3401374,2567124.666667,3800000,7701374,0,verified,0.9776663720607758,2,lower_bound,false,11,12,false,true,0,9,0,0,false
session_f868661b31979ba3,S,3,1,250000,125680774,125700774,3,3,500000,3401374,2567124.666667,3800000,7701374,0,verified,0.9796205560366312,3,lower_bound,false,18,12,false,true,0,14,0,0,false
session_f868661b31979ba3,S,4,2,250000,125680774,125700774,2,3,500000,3401374,2551199.0,3752223,7653597,0,verified,0.9708662390708923,4,lower_bound,false,21,12,false,true,0,18,0,0,false
session_f868661b31979ba3,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_ef5464b1fd3ddb8d,S,1,3,500000,125660774,125700774,5,3,114514,1000000,2052400.333333,5042687,6157201,0,verified,0.9730083167552948,1,lower_bound,false,7,10,false,true,0,7,0,0,false
session_ef5464b1fd3ddb8d,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_ef5464b1fd3ddb8d,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_ef5464b1fd3ddb8d,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_ef5464b1fd3ddb8d,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f7040770c7c1b492,S,1,1,500000,126020120,126020120,5,3,119810,3333333,2817714.333333,5000000,8453143,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_f7040770c7c1b492,S,2,2,59905,126020120,126020120,4,3,1919810,3000000,2862158.666667,3666666,8586476,0,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_f7040770c7c1b492,S,3,3,959905,126020120,126020120,3,3,114514,1919810,1900330.0,3666666,5700990,0,verified,0.9796205560366312,3,lower_bound,false,8,12,false,false,0,6,1,0,false
session_f7040770c7c1b492,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f7040770c7c1b492,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_cdc85a3f1719c93a,S,1,2,500000,126000120,126020120,5,3,1000000,2000000,2000000.0,3000000,6000000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_cdc85a3f1719c93a,S,2,3,500000,126000120,126020120,4,3,1000000,2560000,2186666.666667,3000000,6560000,0,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_cdc85a3f1719c93a,S,3,1,500000,126000120,126020120,3,3,0,1300000,1433333.333333,3000000,4300000,1,verified,0.9796205560366312,3,lower_bound,false,3,10,false,true,0,3,0,0,false
session_cdc85a3f1719c93a,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_cdc85a3f1719c93a,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1138446485cf418a,S,1,3,500000,126225778,126225778,5,3,3500000,5000000,4666666.666667,5500000,14000000,0,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,1,false
session_1138446485cf418a,S,2,1,1750000,126225778,126225778,4,3,5500000,5500000,5533333.333333,5600000,16600000,0,verified,0.9776663720607758,2,lower_bound,false,11,12,false,true,0,6,3,1,false
session_1138446485cf418a,S,3,2,2500000,126225778,126225778,3,3,5500000,5500000,5533333.333333,5600000,16600000,0,verified,0.9796205560366312,3,lower_bound,false,14,12,false,true,0,6,6,1,false
session_1138446485cf418a,S,4,3,2524515,126225778,126225778,2,3,5600000,6000000,5866666.666667,6000000,17600000,0,verified,0.9708662390708923,4,lower_bound,false,21,14,false,true,0,11,7,1,false
session_1138446485cf418a,S,5,1,2524515,126225778,126225778,1,3,5600000,6111111,6070370.333333,6500000,18211111,0,verified,0.971848863363266,5,lower_bound,false,35,19,false,true,0,24,0,1,false
session_823711d91c466125,S,1,1,500000,126259358,126259358,5,3,2000000,2600000,2533333.333333,3000000,7600000,0,verified,0.9730083167552948,1,lower_bound,false,1,10,false,true,0,1,0,0,false
session_823711d91c466125,S,2,2,1000000,126259358,126259358,4,3,2000000,2600000,2533333.333333,3000000,7600000,0,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_823711d91c466125,S,3,3,1000000,126259358,126259358,3,3,3000000,3500000,3500000.0,4000000,10500000,0,verified,0.9796205560366312,3,lower_bound,false,6,10,false,false,0,6,0,0,false
session_823711d91c466125,S,4,1,1300000,126259358,126259358,2,3,3000000,3500000,3366666.666667,3600000,10100000,0,verified,0.9708662390708923,4,lower_bound,false,7,10,false,true,0,7,0,0,false
session_823711d91c466125,S,5,2,1300000,126259358,126259358,1,3,0,3000000,2200000.0,3600000,6600000,1,verified,0.971848863363266,5,exact_candidate,true,9,10,false,true,0,9,0,0,false
session_02079498670502cf,S,1,2,500000,126259217,126259358,5,3,2000000,2500000,2900000.0,4200000,8700000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_02079498670502cf,S,2,3,1000000,126259217,126259358,4,3,2500000,3000000,3166668.666667,4000006,9500006,0,verified,0.9776663720607758,2,lower_bound,false,6,12,false,true,0,6,0,0,false
session_02079498670502cf,S,3,1,1250000,126259217,126259358,3,3,0,2500000,2166668.666667,4000006,6500006,1,verified,0.9796205560366312,3,lower_bound,false,12,14,false,true,0,12,0,1,false
session_02079498670502cf,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_02079498670502cf,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1463f420e1d9d4b9,S,1,3,500000,126239217,126259358,5,3,1000000,3000002,2381910.0,3145728,7145730,0,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_1463f420e1d9d4b9,S,2,1,500000,126239217,126259358,4,3,1600000,2000000,2533334.0,4000002,7600002,0,verified,0.9776663720607758,2,lower_bound,false,10,10,false,true,0,10,0,0,false
session_1463f420e1d9d4b9,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1463f420e1d9d4b9,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1463f420e1d9d4b9,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_10a1e47433782684,S,1,1,500000,126301087,126301087,5,3,300000,3000000,2433333.333333,4000000,7300000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_10a1e47433782684,S,2,2,150000,126301087,126301087,4,3,3000000,3600000,3533333.333333,4000000,10600000,0,verified,0.9776663720607758,2,lower_bound,false,8,10,false,true,0,8,0,0,false
session_10a1e47433782684,S,3,3,1500000,126301087,126301087,3,3,360000,3000000,2420000.0,3900000,7260000,0,verified,0.9796205560366312,3,lower_bound,false,13,13,false,true,0,13,0,0,false
session_10a1e47433782684,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_10a1e47433782684,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1d0644682262f5ff,S,1,2,500000,126281087,126301087,5,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_1d0644682262f5ff,S,2,3,1,126281087,126301087,4,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9776663720607758,2,lower_bound,false,4,10,false,true,0,4,0,0,false
session_1d0644682262f5ff,S,3,1,1,126281087,126301087,3,3,0,2000000,1333333.666667,2000001,4000001,1,verified,0.9796205560366312,3,lower_bound,false,5,10,false,false,0,5,0,0,false
session_1d0644682262f5ff,S,4,2,1,126281087,126301087,2,3,0,2000000,1333334.333333,2000003,4000003,1,verified,0.9708662390708923,4,lower_bound,false,7,10,false,true,0,7,0,0,false
session_1d0644682262f5ff,S,5,3,1,126281087,126301087,1,3,0,2100000,1533333.333333,2500000,4600000,1,verified,0.971848863363266,5,lower_bound,false,14,10,false,false,0,14,0,0,false
session_5ca766329e454b7c,S,1,3,500000,126323568,126323568,5,3,55555,3500000,2518518.333333,4000000,7555555,0,verified,0.9730083167552948,1,lower_bound,false,3,14,false,true,0,2,0,0,false
session_5ca766329e454b7c,S,2,1,27777,126323568,126323568,4,3,0,4000000,2700000.0,4100000,8100000,1,verified,0.9776663720607758,2,lower_bound,false,14,14,false,true,0,13,0,0,false
session_5ca766329e454b7c,S,3,2,27777,126323568,126323568,3,3,0,0,1333333.666667,4000001,4000001,2,verified,0.9796205560366312,3,lower_bound,false,18,14,false,false,0,17,0,0,false
session_5ca766329e454b7c,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_5ca766329e454b7c,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_100cfb481e4ef4cb,S,1,1,500000,126303568,126323568,5,3,0,1800000,1266666.666667,2000000,3800000,1,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_100cfb481e4ef4cb,S,2,2,1,126303568,126323568,4,3,0,1800000,1266666.666667,2000000,3800000,1,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_100cfb481e4ef4cb,S,3,3,1,126303568,126323568,3,3,2000000,2100000,2366666.666667,3000000,7100000,0,verified,0.9796205560366312,3,lower_bound,false,10,10,false,true,0,10,0,0,false
session_100cfb481e4ef4cb,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_100cfb481e4ef4cb,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_1d65b85511cd7687,S,1,2,500000,126283568,126323568,5,3,1000000,3000000,2666666.666667,4000000,8000000,0,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_1d65b85511cd7687,S,2,3,500000,126283568,126323568,4,3,2560000,3000000,3186666.666667,4000000,9560000,0,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_1d65b85511cd7687,S,3,1,1280000,126283568,126323568,3,3,3000000,4000000,3775466.666667,4326400,11326400,0,verified,0.9796205560366312,3,exact_candidate,true,11,10,false,true,0,11,0,0,false
session_1d65b85511cd7687,S,4,2,1500000,126283568,126323568,2,3,3300000,3300001,3533333.666667,4000000,10600001,0,verified,0.9708662390708923,4,exact_candidate,true,12,10,false,true,0,12,0,0,false
session_1d65b85511cd7687,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_6bb45486cab5866c,S,1,3,500000,126326730,126326730,5,3,2000000,2222222,2407407.333333,3000000,7222222,0,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_6bb45486cab5866c,S,2,1,1000000,126326730,126326730,4,3,0,2000000,1407407.333333,2222222,4222222,1,verified,0.9776663720607758,2,lower_bound,false,5,10,false,true,0,5,0,0,false
session_6bb45486cab5866c,S,3,2,1000000,126326730,126326730,3,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9796205560366312,3,exact_candidate,true,8,10,false,true,0,8,0,0,false
session_6bb45486cab5866c,S,4,3,1000000,126326730,126326730,2,3,0,1888888,1629629.333333,3000000,4888888,1,verified,0.9708662390708923,4,lower_bound,false,11,10,false,false,0,11,0,0,false
session_6bb45486cab5866c,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_08c16125574aac85,S,1,1,500000,126306730,126326730,5,3,0,2222222,1740740.666667,3000000,5222222,1,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_08c16125574aac85,S,2,2,1,126306730,126326730,4,3,2000000,2222222,2407407.333333,3000000,7222222,0,verified,0.9776663720607758,2,lower_bound,false,7,10,false,true,0,7,0,0,false
session_08c16125574aac85,S,3,3,1000000,126306730,126326730,3,3,2000000,2555555,2451851.666667,2800000,7355555,0,verified,0.9796205560366312,3,lower_bound,false,10,10,false,true,0,10,0,0,false
session_08c16125574aac85,S,4,1,1000000,126306730,126326730,2,3,2200000,2555555,2518519.0,2800002,7555557,0,verified,0.9708662390708923,4,lower_bound,false,20,11,false,true,0,17,0,0,false
session_08c16125574aac85,S,5,2,1000000,126306730,126326730,1,3,2200000,2600000,2562962.666667,2888888,7688888,0,verified,0.971848863363266,5,lower_bound,false,20,10,false,true,0,18,0,0,false
session_73a3d7eb3a2b1a29,S,1,2,500000,126286730,126326730,5,3,2000000,3000000,3000000.0,4000000,9000000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_73a3d7eb3a2b1a29,S,2,3,1000000,126286730,126326730,4,3,2000000,3500000,3166666.666667,4000000,9500000,0,verified,0.9776663720607758,2,lower_bound,false,3,10,false,false,0,3,0,0,false
session_73a3d7eb3a2b1a29,S,3,1,1000000,126286730,126326730,3,3,0,2000000,2183333.333333,4550000,6550000,1,verified,0.9796205560366312,3,lower_bound,false,12,10,false,true,0,12,0,0,false
session_73a3d7eb3a2b1a29,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_73a3d7eb3a2b1a29,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0b4dc105f891275b,S,1,3,1,12655681,126326730,5,3,0,1500000,1166669.666667,2000009,3500009,1,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_0b4dc105f891275b,S,2,1,1,12655681,126326730,4,3,0,91,666697.0,2000000,2000091,1,verified,0.9776663720607758,2,lower_bound,false,3,10,false,true,0,3,0,0,false
session_0b4dc105f891275b,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0b4dc105f891275b,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0b4dc105f891275b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_71d8e94253a003b6,S,1,1,500000,126639826,126639826,5,3,3000000,3435733,3545244.333333,4200000,10635733,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_71d8e94253a003b6,S,2,2,1500000,126639826,126639826,4,3,3435733,4000000,3878577.666667,4200000,11635733,0,verified,0.9776663720607758,2,lower_bound,false,7,17,false,true,0,7,0,0,false
session_71d8e94253a003b6,S,3,3,1717866,126639826,126639826,3,3,3435733,4000000,3878577.666667,4200000,11635733,0,verified,0.9796205560366312,3,lower_bound,false,14,16,false,false,0,10,0,0,false
session_71d8e94253a003b6,S,4,1,1717866,126639826,126639826,2,3,0,3000000,2400000.0,4200000,7200000,1,verified,0.9708662390708923,4,lower_bound,false,19,17,false,false,0,15,0,0,false
session_71d8e94253a003b6,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_9f7eef42ad439c67,S,1,2,500000,126619826,126639826,5,3,0,1000000,833333.333333,1500000,2500000,1,verified,0.9730083167552948,1,lower_bound,false,3,10,false,false,0,3,0,0,false
session_9f7eef42ad439c67,S,2,3,1,126619826,126639826,4,3,0,1000000,833333.333333,1500000,2500000,1,verified,0.9776663720607758,2,lower_bound,false,5,10,false,true,0,5,0,0,false
session_9f7eef42ad439c67,S,3,1,1,126619826,126639826,3,3,0,1500000,1063333.333333,1690000,3190000,1,verified,0.9796205560366312,3,lower_bound,false,9,10,false,true,0,8,0,0,false
session_9f7eef42ad439c67,S,4,2,1,126619826,126639826,2,3,0,1500000,1063333.333333,1690000,3190000,1,verified,0.9708662390708923,4,lower_bound,false,9,10,false,true,0,8,0,0,false
session_9f7eef42ad439c67,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_d7d3a8f117cde685,S,1,3,500000,126599826,126639826,5,3,4000000,4000000,4333333.333333,5000000,13000000,0,verified,0.9730083167552948,1,lower_bound,false,22,11,false,true,0,12,4,0,false
session_d7d3a8f117cde685,S,2,1,2000000,126599826,126639826,4,3,4000000,4000000,4333333.333333,5000000,13000000,0,verified,0.9776663720607758,2,lower_bound,false,32,12,false,true,0,12,5,0,false
session_d7d3a8f117cde685,S,3,2,2000000,126599826,126639826,3,3,4000000,5000000,4733333.333333,5200000,14200000,0,verified,0.9796205560366312,3,lower_bound,false,34,11,false,false,0,13,5,0,false
session_d7d3a8f117cde685,S,4,3,2000000,126599826,126639826,2,3,4000000,5000000,4733333.333333,5200000,14200000,0,verified,0.9708662390708923,4,lower_bound,false,44,19,false,true,0,24,0,0,false
session_d7d3a8f117cde685,S,5,1,2000000,126599826,126639826,1,3,0,0,1733333.666667,5200001,5200001,2,verified,0.971848863363266,5,lower_bound,false,52,19,false,true,0,33,0,0,false
session_3dcccae0952f002e,S,1,1,500000,126579826,126639826,5,3,1000000,1000000,1666666.666667,3000000,5000000,0,verified,0.9730083167552948,1,lower_bound,false,4,10,false,true,0,4,1,0,false
session_3dcccae0952f002e,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3dcccae0952f002e,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3dcccae0952f002e,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_3dcccae0952f002e,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_baefe23745bdad30,S,1,2,500000,126559826,126639826,5,3,2333333,3000000,2781111.0,3010000,8343333,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_baefe23745bdad30,S,2,3,1166666,126559826,126639826,4,3,2333333,3010000,3381111.0,4800000,10143333,0,verified,0.9776663720607758,2,lower_bound,false,4,10,false,true,0,4,0,0,false
session_baefe23745bdad30,S,3,1,1166666,126559826,126639826,3,3,2333333,3010000,2947777.666667,3500000,8843333,0,verified,0.9796205560366312,3,lower_bound,false,9,10,false,false,0,9,0,0,false
session_baefe23745bdad30,S,4,2,1166666,126559826,126639826,2,3,3010000,3200000,3181111.0,3333333,9543333,0,verified,0.9708662390708923,4,lower_bound,false,14,12,false,true,0,14,0,0,false
session_baefe23745bdad30,S,5,3,1166666,126559826,126639826,1,3,3010000,3600000,3425555.333333,3666666,10276666,0,verified,0.971848863363266,5,lower_bound,false,24,12,false,true,0,24,0,0,false
session_4a1a3480e662cdeb,S,1,3,500000,126717697,126717697,5,3,0,1000000,833333.333333,1500000,2500000,1,verified,0.9730083167552948,1,lower_bound,false,5,10,false,true,0,5,0,0,false
session_4a1a3480e662cdeb,S,2,1,1,126717697,126717697,4,3,1200000,1600000,1733333.333333,2400000,5200000,0,verified,0.9776663720607758,2,lower_bound,false,8,10,false,true,0,8,0,0,false
session_4a1a3480e662cdeb,S,3,2,500000,126717697,126717697,3,3,1200000,2400000,2066666.666667,2600000,6200000,0,verified,0.9796205560366312,3,exact_candidate,true,10,10,false,true,0,10,0,0,false
session_4a1a3480e662cdeb,S,4,3,600000,126717697,126717697,2,3,1200000,2400000,2153333.333333,2860000,6460000,0,verified,0.9708662390708923,4,exact_candidate,true,11,10,false,true,0,11,0,0,false
session_4a1a3480e662cdeb,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_432988f0adc1b035,S,1,1,500000,126697697,126717697,5,3,0,3600000,2866666.666667,5000000,8600000,1,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_432988f0adc1b035,S,2,2,1,126697697,126717697,4,3,12000,3600000,2537333.333333,4000000,7612000,0,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_432988f0adc1b035,S,3,3,6000,126697697,126717697,3,3,12000,2500000,1837333.333333,3000000,5512000,0,verified,0.9796205560366312,3,lower_bound,false,6,11,false,true,0,6,0,0,false
session_432988f0adc1b035,S,4,1,6000,126697697,126717697,2,3,0,12000,920666.666667,2750000,2762000,1,verified,0.9708662390708923,4,lower_bound,false,11,11,false,true,0,11,0,0,false
session_432988f0adc1b035,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
