session_id,round,scope,option_index,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,selected,capture_sequence
session_566b85e3d60022a7,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,5982
session_566b85e3d60022a7,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,5982
session_566b85e3d60022a7,4,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,5998
session_566b85e3d60022a7,4,personal_option,1,1905,quality_average_area,计算本局所有彩色品质藏品的平均占用格数,quality,彩,quality_彩_average_area,100,True,5998
session_566b85e3d60022a7,4,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,5998
session_566b85e3d60022a7,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,5998
session_566b85e3d60022a7,5,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6014
session_566b85e3d60022a7,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,6014
session_566b85e3d60022a7,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,True,6014
session_566b85e3d60022a7,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,6014
session_b88845e3d5d688a9,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6035
session_b88845e3d5d688a9,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,False,6035
session_b88845e3d5d688a9,1,personal_option,2,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,True,6035
session_b88845e3d5d688a9,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6035
session_b88845e3d5d688a9,2,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,6050
session_b88845e3d5d688a9,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,False,6050
session_b88845e3d5d688a9,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,False,6050
session_b88845e3d5d688a9,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6050
session_8b13fc360cd23915,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6071
session_8b13fc360cd23915,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6071
session_8b13fc360cd23915,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6071
session_8b13fc360cd23915,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6071
session_8b13fc360cd23915,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,6086
session_8b13fc360cd23915,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,True,6086
session_8b13fc360cd23915,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6086
session_8b13fc360cd23915,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6086
session_8b13fc360cd23915,3,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6101
session_8b13fc360cd23915,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6101
session_8b13fc360cd23915,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6101
session_8b13fc360cd23915,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6101
session_8b13fc360cd23915,4,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,6116
session_8b13fc360cd23915,4,personal_option,1,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,False,6116
session_8b13fc360cd23915,4,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6116
session_8b13fc360cd23915,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6116
session_8b13fc360cd23915,5,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,6131
session_8b13fc360cd23915,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,True,6131
session_8b13fc360cd23915,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,False,6131
session_8b13fc360cd23915,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,6131
session_52b99535827b80af,1,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6152
session_52b99535827b80af,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,True,6152
session_52b99535827b80af,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6152
session_52b99535827b80af,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6152
session_52b99535827b80af,2,public,0,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,True,6168
session_52b99535827b80af,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,6168
session_52b99535827b80af,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,True,6168
session_52b99535827b80af,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6168
session_a60f397078169365,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6190
session_a60f397078169365,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6190
session_a60f397078169365,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6190
session_a60f397078169365,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6190
session_f95ec3ed252eba7e,1,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6212
session_f95ec3ed252eba7e,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6212
session_f95ec3ed252eba7e,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6212
session_f95ec3ed252eba7e,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6212
session_6056a63fa838ea54,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,6234
session_6056a63fa838ea54,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,True,6234
session_6056a63fa838ea54,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6234
session_6056a63fa838ea54,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6234
session_6056a63fa838ea54,2,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,6250
session_6056a63fa838ea54,2,personal_option,1,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6250
session_6056a63fa838ea54,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,True,6250
session_6056a63fa838ea54,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6250
session_6056a63fa838ea54,3,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6267
session_6056a63fa838ea54,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6267
session_6056a63fa838ea54,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6267
session_6056a63fa838ea54,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6267
session_6056a63fa838ea54,4,public,0,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,True,6283
session_6056a63fa838ea54,4,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,True,6283
session_6056a63fa838ea54,4,personal_option,2,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6283
session_6056a63fa838ea54,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6283
session_6056a63fa838ea54,5,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,6300
session_6056a63fa838ea54,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,6300
session_6056a63fa838ea54,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,True,6300
session_6056a63fa838ea54,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,6300
session_2b2edf54fb977109,1,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6323
session_2b2edf54fb977109,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6323
session_2b2edf54fb977109,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6323
session_2b2edf54fb977109,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6323
session_2b2edf54fb977109,2,public,0,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,True,6338
session_2b2edf54fb977109,2,personal_option,1,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,False,6338
session_2b2edf54fb977109,2,personal_option,2,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,False,6338
session_2b2edf54fb977109,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6338
session_2b2edf54fb977109,3,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6353
session_2b2edf54fb977109,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6353
session_2b2edf54fb977109,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6353
session_2b2edf54fb977109,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6353
session_2b2edf54fb977109,4,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6368
session_2b2edf54fb977109,4,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6368
session_2b2edf54fb977109,4,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,True,6368
session_2b2edf54fb977109,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6368
session_2b2edf54fb977109,5,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,6383
session_2b2edf54fb977109,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,6383
session_2b2edf54fb977109,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,False,6383
session_2b2edf54fb977109,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,True,6383
session_9e15bee5a30f735e,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6404
session_9e15bee5a30f735e,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6404
session_9e15bee5a30f735e,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6404
session_9e15bee5a30f735e,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6404
session_1f29642ab270e04c,1,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,6425
session_1f29642ab270e04c,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,True,6425
session_1f29642ab270e04c,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6425
session_1f29642ab270e04c,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6425
session_2598d26b0f1519cb,1,public,0,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,True,6447
session_2598d26b0f1519cb,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6447
session_2598d26b0f1519cb,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6447
session_2598d26b0f1519cb,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6447
session_2598d26b0f1519cb,2,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,6461
session_2598d26b0f1519cb,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,6461
session_2598d26b0f1519cb,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,False,6461
session_2598d26b0f1519cb,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6461
session_2598d26b0f1519cb,3,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6476
session_2598d26b0f1519cb,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6476
session_2598d26b0f1519cb,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6476
session_2598d26b0f1519cb,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6476
session_2598d26b0f1519cb,4,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,6491
session_2598d26b0f1519cb,4,personal_option,1,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,False,6491
session_2598d26b0f1519cb,4,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,True,6491
session_2598d26b0f1519cb,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6491
session_482fec9a5ee783d8,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6512
session_482fec9a5ee783d8,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6512
session_482fec9a5ee783d8,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6512
session_482fec9a5ee783d8,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6512
session_482fec9a5ee783d8,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,6527
session_482fec9a5ee783d8,2,personal_option,1,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,True,6527
session_482fec9a5ee783d8,2,personal_option,2,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,False,6527
session_482fec9a5ee783d8,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6527
session_e1dc0c2f7bf9ec09,1,public,0,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,True,6551
session_e1dc0c2f7bf9ec09,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,True,6551
session_e1dc0c2f7bf9ec09,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6551
session_e1dc0c2f7bf9ec09,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6551
session_e1dc0c2f7bf9ec09,2,public,0,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,True,6566
session_e1dc0c2f7bf9ec09,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,6566
session_e1dc0c2f7bf9ec09,2,personal_option,2,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,True,6566
session_e1dc0c2f7bf9ec09,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6566
session_e1dc0c2f7bf9ec09,3,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,6583
session_e1dc0c2f7bf9ec09,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6583
session_e1dc0c2f7bf9ec09,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6583
session_e1dc0c2f7bf9ec09,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6583
session_e1dc0c2f7bf9ec09,4,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,6598
session_e1dc0c2f7bf9ec09,4,personal_option,1,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6598
session_e1dc0c2f7bf9ec09,4,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6598
session_e1dc0c2f7bf9ec09,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6598
session_e1dc0c2f7bf9ec09,5,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,6613
session_e1dc0c2f7bf9ec09,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,6613
session_e1dc0c2f7bf9ec09,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,True,6613
session_e1dc0c2f7bf9ec09,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,6613
session_122f477a3e7c4db0,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6634
session_122f477a3e7c4db0,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,False,6634
session_122f477a3e7c4db0,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,True,6634
session_122f477a3e7c4db0,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6634
session_e441a6af53ebf53e,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6656
session_e441a6af53ebf53e,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,False,6656
session_e441a6af53ebf53e,1,personal_option,2,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,False,6656
session_e441a6af53ebf53e,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6656
session_e441a6af53ebf53e,2,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6671
session_e441a6af53ebf53e,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,True,6671
session_e441a6af53ebf53e,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,False,6671
session_e441a6af53ebf53e,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6671
session_e441a6af53ebf53e,3,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,6686
session_e441a6af53ebf53e,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6686
session_e441a6af53ebf53e,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6686
session_e441a6af53ebf53e,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6686
session_c154da1a3557e387,1,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6707
session_c154da1a3557e387,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,True,6707
session_c154da1a3557e387,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6707
session_c154da1a3557e387,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6707
session_c154da1a3557e387,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,6721
session_c154da1a3557e387,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,6721
session_c154da1a3557e387,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6721
session_c154da1a3557e387,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6721
session_c154da1a3557e387,3,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6736
session_c154da1a3557e387,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6736
session_c154da1a3557e387,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6736
session_c154da1a3557e387,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6736
session_c154da1a3557e387,4,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,6751
session_c154da1a3557e387,4,personal_option,1,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,True,6751
session_c154da1a3557e387,4,personal_option,2,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6751
session_c154da1a3557e387,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6751
session_6e9532b767c506c5,1,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,6772
session_6e9532b767c506c5,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6772
session_6e9532b767c506c5,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6772
session_6e9532b767c506c5,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6772
session_6e9532b767c506c5,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,6787
session_6e9532b767c506c5,2,personal_option,1,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,False,6787
session_6e9532b767c506c5,2,personal_option,2,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,False,6787
session_6e9532b767c506c5,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6787
session_261d090885631413,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6808
session_261d090885631413,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6808
session_261d090885631413,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6808
session_261d090885631413,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6808
session_261d090885631413,2,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6823
session_261d090885631413,2,personal_option,1,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6823
session_261d090885631413,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6823
session_261d090885631413,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6823
session_261d090885631413,3,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6839
session_261d090885631413,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6839
session_261d090885631413,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6839
session_261d090885631413,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6839
