session_id,round,scope,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,observed_value,reported_item_count,reported_cell_count,quality_codes,catalog_item_count,validation_expected,validation_matches,capture_sequence
session_a30e7c780a1c4195,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,54524,0,0,[],0,54524.333333,True,1484
session_535245130935597a,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,1500
session_535245130935597a,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,11,0,0,[],0,11,True,1507
session_535245130935597a,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,5,30,[],0,5,True,1515
session_535245130935597a,2,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,1518
session_535245130935597a,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,12,"[3, 4]",3,3,True,1530
session_535245130935597a,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1534
session_601bd6797c5395f6,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,1710129,0,0,[],0,1710129,True,1551
session_601bd6797c5395f6,1,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,51719,0,0,[],0,51719,True,1558
session_601bd6797c5395f6,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,1566
session_601bd6797c5395f6,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[1],1,1,True,1570
session_601bd6797c5395f6,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,9,[],0,1,True,1581
session_601bd6797c5395f6,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[1],1,1,True,1584
session_601bd6797c5395f6,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,7,21,[],0,7,True,1596
session_601bd6797c5395f6,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,4,0,0,[],0,4,True,1599
session_601bd6797c5395f6,5,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,9,0,0,[],0,9,True,1611
session_601bd6797c5395f6,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,9,9,[],0,9,True,1614
session_904ee2fd4d94ce1a,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,7,"[3, 4]",3,3,True,1632
session_904ee2fd4d94ce1a,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,1639
session_904ee2fd4d94ce1a,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,1647
session_904ee2fd4d94ce1a,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,16164,0,0,[],0,16164.0,True,1652
session_904ee2fd4d94ce1a,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,931106,0,0,[],0,931106,True,1662
session_904ee2fd4d94ce1a,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,1666
session_904ee2fd4d94ce1a,4,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,3,18,[],0,3,True,1677
session_904ee2fd4d94ce1a,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,1682
session_904ee2fd4d94ce1a,5,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,73,0,0,[],0,73,True,1692
session_904ee2fd4d94ce1a,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,4,4,[],0,4,True,1696
session_9b4c8903c606ae09,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1561430,0,0,[],0,1561430,True,1713
session_9b4c8903c606ae09,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,10,0,0,[],0,10,True,1718
session_9b4c8903c606ae09,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,4,8,[],0,4,True,1728
session_9b4c8903c606ae09,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,94774,0,0,[],0,94774.5,True,1731
session_9b4c8903c606ae09,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2238199,0,0,[],0,2238199,True,1745
session_9b4c8903c606ae09,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1749
session_9b4c8903c606ae09,4,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,5,10,[],0,5,True,1760
session_9b4c8903c606ae09,4,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,240,0,0,[],0,240.0,True,1763
session_9b4c8903c606ae09,5,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,3,3,[],0,3,True,1775
session_9b4c8903c606ae09,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,10,10,[],0,10,True,1779
session_befdc38d02a0fce1,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,122,0,0,[],0,122,True,1796
session_befdc38d02a0fce1,1,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,136150,0,0,[],0,136150,True,1802
session_b8796a2c811d0a2c,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1561430,0,0,[],0,1561430,True,1817
session_b8796a2c811d0a2c,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1821
session_b8796a2c811d0a2c,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,2,4,[],0,2,True,1832
session_b8796a2c811d0a2c,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1835
session_b8796a2c811d0a2c,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,3,3,[],0,3,True,1847
session_b8796a2c811d0a2c,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,1850
session_55c5ce2fbc46e7d6,1,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,1,1,[],0,1,True,1868
session_55c5ce2fbc46e7d6,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,457,0,0,[],0,457.142857,True,1875
session_55c5ce2fbc46e7d6,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,3,18,[],0,3,True,1883
session_55c5ce2fbc46e7d6,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,156650,0,0,[],0,156650.666667,False,1887
session_55c5ce2fbc46e7d6,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,13,"[1, 3, 4]",3,3,True,1898
session_55c5ce2fbc46e7d6,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,1902
session_bcba1eb088ac46bf,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,16,16,[],0,16,True,1919
session_bcba1eb088ac46bf,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,29151,0,0,[],0,29151,True,1924
session_bcba1eb088ac46bf,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,1934
session_bcba1eb088ac46bf,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[3],1,1,True,1937
session_bcba1eb088ac46bf,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2513914,0,0,[],0,2513914,True,1949
session_bcba1eb088ac46bf,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,1953
session_bcba1eb088ac46bf,4,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,8,8,[],0,8,True,1964
session_bcba1eb088ac46bf,4,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,9,0,0,[],0,9,True,1967
session_bcba1eb088ac46bf,5,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,1979
session_bcba1eb088ac46bf,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,9,9,[],0,9,True,1984
session_1de5bfa340ffef1a,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,2000
session_1de5bfa340ffef1a,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[3],1,1,True,2009
session_1de5bfa340ffef1a,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,3,12,[],0,3,True,2016
session_1de5bfa340ffef1a,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,166764,0,0,[],0,166764.2,True,2020
session_1de5bfa340ffef1a,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,10,10,[],0,10,True,2030
session_1de5bfa340ffef1a,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,2033
session_1de5bfa340ffef1a,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,7,21,[],0,4,False,2043
session_1de5bfa340ffef1a,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,2046
session_ddd1eae5c0397adb,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,15,0,0,[],0,15,True,2063
session_ddd1eae5c0397adb,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,5,0,0,[],0,5,True,2068
session_ddd1eae5c0397adb,2,public,109,reveal_outline_by_size,显示所有规格为3×3的藏品轮廓,size,3x3,size_3x3_count,1,0,1,9,[],0,1,True,2078
session_ddd1eae5c0397adb,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,17371,0,0,[],0,17371.5,False,2082
session_ddd1eae5c0397adb,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,2093
session_ddd1eae5c0397adb,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2098
session_ddd1eae5c0397adb,4,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,10,10,[],0,10,True,2108
session_ddd1eae5c0397adb,4,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,275,0,0,[],0,275.0,True,2113
session_e37d81236ed46689,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,10,"[4, 5]",3,3,True,2129
session_e37d81236ed46689,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,314,0,0,[],0,314.285714,True,2134
session_e37d81236ed46689,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,4,16,[],0,4,True,2144
session_e37d81236ed46689,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,2149
session_e37d81236ed46689,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,7,7,[],0,7,True,2159
session_e37d81236ed46689,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[3],1,1,True,2163
session_e37d81236ed46689,4,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,2,12,[],0,2,True,2174
session_e37d81236ed46689,4,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,5,0,0,[],0,5,True,2179
session_85704e67b992ff46,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,2195
session_85704e67b992ff46,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[2],1,1,True,2202
session_85704e67b992ff46,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,3,18,[],0,3,True,2210
session_85704e67b992ff46,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,124254,0,0,[],0,124254.0,True,2214
session_85704e67b992ff46,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,12,12,[],0,12,True,2225
session_85704e67b992ff46,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 4]",0,2,True,2229
session_86c8d28507334a18,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,12,0,0,[],0,12,True,2242
session_86c8d28507334a18,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,8,0,0,[],0,8,True,2249
session_86c8d28507334a18,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,3,False,2257
session_86c8d28507334a18,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,138958,0,0,[],0,138958.0,True,2260
session_86c8d28507334a18,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1561430,0,0,[],0,1561430,True,2272
session_86c8d28507334a18,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2275
session_86c8d28507334a18,4,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,16,16,[],0,16,True,2287
session_86c8d28507334a18,4,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,11539,0,0,[],0,11539,True,2291
session_a507ab5f7eb6dc6c,1,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,2308
session_a507ab5f7eb6dc6c,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,20782,0,0,[],0,20782,True,2313
session_a507ab5f7eb6dc6c,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,3,12,[],0,3,True,2323
session_a507ab5f7eb6dc6c,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,2326
session_a507ab5f7eb6dc6c,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,7,"[2, 4]",3,3,True,2338
session_a507ab5f7eb6dc6c,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[3],1,1,True,2342
session_a507ab5f7eb6dc6c,4,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,4,8,[],0,4,True,2353
session_a507ab5f7eb6dc6c,4,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,225,0,0,[],0,225.0,True,2357
session_0652160ba076fa40,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,2374
session_0652160ba076fa40,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2379
session_0652160ba076fa40,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,1,2,[],0,1,True,2390
session_0652160ba076fa40,2,personal,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,142779,0,0,[],0,142779.5,False,2394
session_0652160ba076fa40,3,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,30,0,0,[],0,30,True,2405
session_0652160ba076fa40,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,2409
session_0652160ba076fa40,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,2,True,2421
session_0652160ba076fa40,4,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,2426
session_bbfc9cf6159aeda2,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,84,0,0,[],0,84,True,2444
session_bbfc9cf6159aeda2,1,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,6,0,0,[],0,6,True,2451
session_bbfc9cf6159aeda2,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,5,5,[],0,5,True,2459
session_bbfc9cf6159aeda2,2,personal,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,501402,0,0,[],0,501402.5,True,2463
session_e069bd40f291c0a8,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,2478
session_e069bd40f291c0a8,1,personal,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,212960,0,0,[],0,212960,True,2484
session_bf8baaf807f0937d,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,452757,0,0,[],0,452757.0,True,2499
session_bf8baaf807f0937d,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2506
session_bf8baaf807f0937d,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,4,12,[],0,4,True,2514
session_bf8baaf807f0937d,2,personal,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,134896,0,0,[],0,134896.4,True,2517
session_bf8baaf807f0937d,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,2529
session_bf8baaf807f0937d,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,2532
session_bf8baaf807f0937d,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,3,6,[],0,3,True,2544
session_bf8baaf807f0937d,4,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[3],1,1,True,2549
session_bf8baaf807f0937d,5,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,2559
session_bf8baaf807f0937d,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,5,5,[],0,5,True,2563
session_8357dac971b0eec7,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,13,13,[],0,13,True,2582
session_8357dac971b0eec7,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,5,0,0,[],0,5,True,2586
session_ee6d284a8c226da7,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,240927,0,0,[],0,240927,True,2604
session_ee6d284a8c226da7,1,personal,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,224720,0,0,[],0,224720,True,2611
session_dbed1e84caa5584b,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,2625
session_dbed1e84caa5584b,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,2630
session_dbed1e84caa5584b,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,8,8,[],0,8,True,2640
session_dbed1e84caa5584b,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,81227,0,0,[],0,81227.75,False,2643
session_dbed1e84caa5584b,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,2655
session_dbed1e84caa5584b,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,2659
session_23cfd7263c79a7b4,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 4]",0,5,True,2676
session_23cfd7263c79a7b4,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,362,0,0,[],0,362.5,True,2683
session_23cfd7263c79a7b4,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,6,12,[],0,6,True,2692
session_23cfd7263c79a7b4,2,personal,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,38766,0,0,[],0,38766.833333,False,2696
session_23cfd7263c79a7b4,3,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,8,0,0,[],0,8,True,2705
session_23cfd7263c79a7b4,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2709
session_be3cb1e8b00635e7,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,22,0,0,[],0,22,True,2724
session_be3cb1e8b00635e7,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,35224,0,0,[],0,24742,False,2729
session_4c222f36cabc1608,1,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,2745
session_4c222f36cabc1608,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,2752
session_4c222f36cabc1608,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,5,5,[],0,5,True,2761
session_4c222f36cabc1608,2,personal,1809,size_average_value,计算本局所有规格为3×3的藏品平均价值,size,3x3,size_3x3_average_value,1,992601,0,0,[],0,992601.0,True,2765
session_4c222f36cabc1608,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1733281,0,0,[],0,1733281,True,2774
session_4c222f36cabc1608,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,2780
session_4c222f36cabc1608,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,6,18,[],0,6,True,2787
session_4c222f36cabc1608,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,2793
session_4c222f36cabc1608,5,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,14,14,[],0,14,True,2800
session_4c222f36cabc1608,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,4,4,[],0,4,True,2806
session_5503db7fd60f2043,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,11,0,0,[],0,11,True,2819
session_5503db7fd60f2043,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,9,0,0,[],0,9,True,2826
session_5503db7fd60f2043,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,5,20,[],0,5,True,2834
session_5503db7fd60f2043,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,149714,0,0,[],0,149714.666667,False,2838
session_5503db7fd60f2043,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,3,3,[],0,3,True,2849
session_5503db7fd60f2043,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2853
session_5503db7fd60f2043,4,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,6,36,[],0,6,True,2863
session_5503db7fd60f2043,4,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,344,0,0,[],0,344.444444,True,2866
session_c11f3b080db2a665,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,98067,0,0,[],0,98067.0,True,2884
session_c11f3b080db2a665,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,3747,0,0,[],0,3747,True,2889
session_c11f3b080db2a665,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,1,2,[],0,1,True,2898
session_c11f3b080db2a665,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,2901
session_c11f3b080db2a665,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,1,1,[],0,1,True,2912
